Animal Id,Lab ID,Average OD,Erysip.,sample type,UCID,Species,Herd,Area,Location,Year,Date,Month,Season,Age ,Sex,plate,
MOX 11106 - Adams,,2.266,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11107 - Adams,,0.051,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11108 - Adams,,1.471,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11109 - Adams,,discrepant,repeat,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11110 - Adams,,0.433,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11111 - Adams,,0.167,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11114 - Adams,,0.93,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11116 - Adams,,discrepant,repeat,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11117 - Adams,,2.341,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11118 - Adams,,2.598,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11120 - Adams,,0.403,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11121 - Adams,,0.091,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11122 - Adams,,0.095,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11123 - Adams,,0.085,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11124 - Adams,,0.589,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11127 - Adams,,0.727,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,324,
MOX 11129 - Adams,,0.031,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 11131 - Adams,,0.119,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 11132 - Adams,,0.085,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 11135 - Adams,,0.149,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 11137 - Adams,,0.507,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 11138 - Adams,,1.786,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 11141 - Adams,,1.638,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 11142 - Adams,,2.084,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 11144 - Adams,,0.986,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 11145 - Adams,,0.184,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 11147 - Adams,,0.076,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 11148 - Adams,,0.004,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 11149 - Adams,,0.118,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 11152 - Adams,,0.054,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 11153 - Adams,,1.643,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12156 - Adams,,0.262,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12157 - Adams,,0.322,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12158 - Adams,,0.801,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12159 - Adams,,0.444,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12160 - Adams,,0.085,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12161 - Adams,,0.086,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12162 - Adams,,0.087,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12163 - Adams,,0.103,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12164 - Adams,,0.279,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12165 - Adams,,0.119,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12166 - Adams,,discrepant,repeat,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12167 - Adams,,0.821,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12168 - Adams,,0.245,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12171 - Adams,,0.179,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12172 - Adams,,1.487,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12173 - Adams,,1.514,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12174 - Adams,,1.102,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12175 - Adams,,0.252,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12176 - Adams,,1.211,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12177 - Adams,,0.85,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12178 - Adams,,0.575,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12179 - Adams,,0.67,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12180 - Adams,,0.147,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12181 - Adams,,2.944,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12194 - Adams,,1.283,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12195 - Adams,,0.984,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12196 - Adams,,0.232,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12201 - Adams,,0.108,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12202 - Adams,,0.2,negative,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,122,
MOX 12203 - Adams,,1.725,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,123,
MOX 12204 - Adams,,0.728,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,123,
MOX 12205 - Adams,,0.779,positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,123,
MOX 12206 - Adams,,1.651,high positive,Serum,334,,,Alaska,,"received in 2015, check sampling date",,,,,,123,
14.08,Mx-414-001,3.282,high positive,serum,414,muskox,,,22C,,,,,,,40,
70,Mx-414-216,0.118,negative,serum,414,muskox,,,,,,,,,,44,
14-Jun,Mx-414-363,1.695,high positive,serum,414,muskox,,,,,,,,,,48,
14-Sep,Mx-414-364,0.01,negative,serum,414,muskox,,,,,,,,,,48,
Mx 379,M-150-01,0.411,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 407,M-150-02,0.864,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 408,M-150-03,0.882,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 409,M-150-04,0.481,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 410,M-150-05,0.355,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 414,M-150-06,0.503,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 415,M-150-07,0.758,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 417,M-150-08,0.663,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 419,M-150-09,0.556,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 423,M-150-10,0.681,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 424,M-150-11,1.109,high positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 426,M-150-12,0.577,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 427,M-150-13,0.802,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 428,M-150-14,0.324,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 429,M-150-15,0.332,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 430,M-150-16,0.493,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 431,M-150-17,0.854,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 433,M-150-18,0.602,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 434,M-150-19,0.5,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 435,M-150-20,1.2,high positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 436,M-150-21,1.33,high positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 437,M-150-22,0.902,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 440,M-150-23,0.516,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 442,M-150-24,0.741,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 443,M-150-25,1.111,high positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 444,M-150-26,0.56,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 445,M-150-27,0.5,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 446,M-150-28,0.374,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 447,M-150-29,0.867,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 448,M-150-30,0.819,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 450,M-150-31,0.328,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 452,M-150-32,0.578,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 454,M-150-33,0.724,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 461,M-150-34,0.708,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 465,M-150-35,0.504,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 467,M-150-36,0.731,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 470,M-150-37,0.638,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 473,M-150-38,0.296,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 474,M-150-39,0.556,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 478,M-150-40,0.716,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 483,M-150-41,1.08,high positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 487,M-150-42,0.419,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 491,M-150-43,0.382,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 494,M-150-44,0.588,positive,filter paper,151,muskox,,Banks Island,,,,,,,,97,
Mx 499,M-150-45,0.508,positive,filter paper,151,muskox,,Banks Island,,,,,,,,98,
Mx 500,M-150-46,0.588,positive,filter paper,151,muskox,,Banks Island,,,,,,,,98,
Mx 503,M-150-47,0.429,positive,filter paper,151,muskox,,Banks Island,,,,,,,,98,
Mx 506,M-150-48,0.328,positive,filter paper,151,muskox,,Banks Island,,,,,,,,98,
Mx 507,M-150-49,0.589,positive,filter paper,151,muskox,,Banks Island,,,,,,,,98,
Mx 510,M-150-50,0.5,positive,filter paper,151,muskox,,Banks Island,,,,,,,,98,
Mx 511,M-150-51,0.31,positive,filter paper,151,muskox,,Banks Island,,,,,,,,98,
Mx-13-05,M-292-01,,,filter paper,292,muskox,,Paulatuk,,,,,,,,98,
Mx-13-12,M-292-02,,,filter paper,292,muskox,,Paulatuk,,,,,,,,98,
Mx-13-??,M-292-03,,,filter paper,292,muskox,,Paulatuk,,,,,,,,98,
MX13-05,292/1305,1.54,high positive,filter paper,292,,,Paulatuk,,,,,,,,98,
MX13-12,292/1312,>20% diff.,repeat,filter paper,292,,,Paulatuk,,,,,,,,98,
285-s-09,,2.752,high positive,serum,285,,,Banks Island,,,,,,,,127,
398-s-278,,0.452,positive,serum,398,,,,,,,,,,,127,
334-11109,,0.304,negative,serum,334,,,Alaska,,,,,,,,127,
334-11116,,0.317,negative,serum,334,,,Alaska,,,,,,,,127,
334-12166,,discrepant,repeat,serum,334,,,Alaska,,,,,,,,127,
334-10040,,2.747,high positive,serum,334,,,Alaska,,,,,,,,127,
334-10048,,0.129,negative,serum,334,,,Alaska,,,,,,,,127,
334-10064,,0.443,positive,serum,334,,,Alaska,,,,,,,,127,
285-1991-D,,0.083,negative,serum,285,,,Banks Island,,1991,,,,,,127,
285-1991-E,,0.014,negative,serum,285,,,Banks Island,,1991,,,,,,127,
285-1991-N,,0.058,negative,serum,285,,,Banks Island,,1991,,,,,,127,
285-1991-14,,0.038,negative,serum,285,,,Banks Island,,1991,,,,,,127,
285-1991-16,,0.033,negative,serum,285,,,Banks Island,,1991,,,,,,127,
285-1992-9,,0.019,negative,serum,285,,,Banks Island,,1992,,,,,,127,
285-1992-10,,0.005,negative,serum,285,,,Banks Island,,1992,,,,,,127,
285-1992-19,,0.023,negative,serum,285,,,Banks Island,,1992,,,,,,127,
MX 330,,0.115,negative,filter paper,434,muskox,,Cambridge Bay,,2016,2016-10-31,10,fall,adult,male,161,
MX 337,,0.108,negative,filter paper,434,muskox,,Cambridge Bay,,2016,2016-10-23,10,fall,adult,male,161,
MX 338,,0.052,negative,filter paper,434,muskox,,Cambridge Bay,,2016,2016-10-21,10,fall,adult,male,161,
MX 350,,0.095,negative,filter paper,434,muskox,,Cambridge Bay,,2016,2016-10-22,10,fall,adult,male,161,
MX 368,,0.243,negative,filter paper,434,muskox,,Cambridge Bay,,2016,2016-11-06,10,fall,adult,male,161,
MX 369,,2.699,high positive,filter paper,434,muskox,,Cambridge Bay,,2016,2016-10-30,10,fall,adult,male,161,
MX 378,,0.117,negative,filter paper,434,muskox,,Cambridge Bay,,2016,2016-10-23,10,fall,adult,male,161,
MX 379,,0.108,negative,filter paper,434,muskox,,Cambridge Bay,,2016,2016-10-23,10,fall,adult,male,161,
MX 380,,0.199,negative,filter paper,434,muskox,,Cambridge Bay,,2016,2016-10-27,10,fall,adult,male,161,
MX 382,,0.163,negative,filter paper,434,muskox,,Cambridge Bay,,2016,2016-11-09,10,fall,adult,male,161,
MX 383,,1.033,high positive,filter paper,434,muskox,,Cambridge Bay,,2016,2016-10-31,10,fall,adult,male,161,
MX 413,,0.048,negative,filter paper,437,muskox,,Holman/Ulukhaktok,,2016,2016-09-24,9,fall,yearling,male,161,
MX 414,,0.031,negative,filter paper,437,muskox,,Holman/Ulukhaktok,,2016,2016-09-24,9,fall,adult,female,161,
MX 415,,0.019,negative,filter paper,437,muskox,,Holman/Ulukhaktok,,2016,2016-09-22,9,fall,adult,female,161,
MX 417,,0.02,negative,filter paper,437,muskox,,Holman/Ulukhaktok,,2016,2016-09-23,9,fall,adult,male,161,
MX 419,,0.064,negative,filter paper,437,muskox,,Holman/Ulukhaktok,,2016,2016-10-23,10,fall,adult,male,161,
MX 411,,0.458,positive,filter paper,442,muskox,,Holman/Ulukhaktok,,2016,2017-02-15,2,early winter,adult,female,161,
MX 441,,0.699,positive,filter paper,442,muskox,,Holman/Ulukhaktok,,2016,2017-03-28,3,late winter,calf,male,161,
MX 444,,0.363,discrepant,filter paper,442,muskox,,Holman/Ulukhaktok,,2016,2017-03-27,3,late winter,calf,female,161,
MX 445,,1.784,high positive,filter paper,442,muskox,,Holman/Ulukhaktok,,2016,2017-03-28,3,late winter,calf,male,161,
MX 422,,0.236,negative,filter paper,444,muskox,,Lady Franklin Point,,2016,2017-03-22,3,late winter,adult,female,161,
MX 423,,0.235,negative,filter paper,444,muskox,,Lady Franklin Point,,2016,2017-03-22,3,late winter,adult,female,161,
MX 425,,0.113,negative,filter paper,444,muskox,,Lady Franklin Point,,2016,2017-03-21,3,late winter,adult,male,161,
MX 426,,0.127,negative,filter paper,444,muskox,,Lady Franklin Point,,2016,2017-03-22,3,late winter,adult,female,161,
MX 427,,0.343,negative,filter paper,444,muskox,,Lady Franklin Point,,2016,2017-03-22,3,late winter,adult,female,161,
MX 428,,0.313,negative,filter paper,444,muskox,,Lady Franklin Point,,2016,2017-03-22,3,late winter,adult,female,161,
MX 429,,0.11,negative,filter paper,444,muskox,,Lady Franklin Point,,2016,2017-03-21,3,late winter,adult,male,161,
MX 432,,0.236,negative,filter paper,444,muskox,,Lady Franklin Point,,2016,2017-02-26,2,early winter,adult,female,161,
MX 434,,0.074,negative,filter paper,444,muskox,,Kugluktuk,,2016,2017-03-27,3,late winter,adult,female,161,
MX 435,,0.152,negative,filter paper,444,muskox,,Lady Franklin Point,,2016,2017-03-26,3,late winter,adult,female,161,
MX 437,,0.155,negative,filter paper,444,muskox,,Kugluktuk,,2016,2017-03-27,3,late winter,adult,female,161,
MX 438,,0.165,negative,filter paper,444,muskox,,Lady Franklin Point,,2016,2017-03-22,3,late winter,adult,female,161,
MX 393,,0.104,negative,filter paper,449,muskox,,Holman/Ulukhaktok,,2016,2017-04-14,4,late winter,adult,female,161,
MX 398,,0.015,negative,filter paper,449,muskox,,Holman/Ulukhaktok,,2016,2017-04-13,4,late winter,adult,male,161,
MX 399,,0.085,negative,filter paper,449,muskox,,Holman/Ulukhaktok,,2016,2017-04-13,4,late winter,adult,female,161,
MX 402,,0.22,negative,filter paper,449,muskox,,Holman/Ulukhaktok,,2016,2017-04-11,4,late winter,adult,male,161,
MX 404,,0.066,negative,filter paper,449,muskox,,Holman/Ulukhaktok,,2016,2017-03-01,3,late winter,adult,female,161,
MX 406,,0.181,negative,filter paper,449,muskox,,Holman/Ulukhaktok,,2016,2017-04-15,4,late winter,adult,male,161,
MX403,,?,,filter paper eluate,450,muskox,,Holman/Ulukhaktok,,,,,,,,199,
MX410,,?,,filter paper eluate,450,muskox,,Holman/Ulukhaktok,,,,,,,,199,
MX384,,0.139,negative,filter paper eluate,463,muskox,,Cambridge Bay,,,,,,,,199,
MX385,,0.273,negative,filter paper eluate,463,muskox,,Cambridge Bay,,,,,,,,199,
MX456,,0.124,negative,filter paper eluate,472,muskox,,Cambridge Bay ,,,,,,,,199,
MX457,,0.11,negative,filter paper eluate,472,muskox,,Cambridge Bay ,,,,,,,,199,
MX458,,0.162,negative,filter paper eluate,472,muskox,,Cambridge Bay ,,,,,,,,199,
MX459,,0.302,negative,filter paper eluate,472,muskox,,Cambridge Bay ,,,,,,,,199,
MX460,,0.633,positive,filter paper eluate,472,muskox,,Cambridge Bay ,,,,,,,,199,
MX461,,0.159,negative,filter paper eluate,472,muskox,,Cambridge Bay ,,,,,,,,199,
MX462,,no eluate,,filter paper eluate,472,muskox,,Cambridge Bay ,,,,,,,,199,
MX463,,0.308,negative,filter paper eluate,472,muskox,,Cambridge Bay ,,,,,,,,199,
MX464,,0.564,positive,filter paper eluate,472,muskox,,Cambridge Bay ,,,,,,,,199,
MX466,,0.202,negative,filter paper eluate,472,muskox,,Cambridge Bay ,,,,,,,,199,
MX468,,0.094,negative,filter paper eluate,472,muskox,,Cambridge Bay ,,,,,,,,199,
MX470,,0.195,negative,filter paper eluate,472,muskox,,Cambridge Bay ,,,,,,,,199,
MX226,,0.091,negative,filter paper eluate,474,muskox,,Taloyoak,,,,,,,,199,
MX297,,,,filter paper eluate,474,muskox,,Taloyoak,,,,,,,,199,
MX298,,0.488,borderline positive,filter paper eluate,474,muskox,,Taloyoak,,,,,,,,199,
MX313,,0.017,negative,filter paper eluate,474,muskox,,Taloyoak,,,,,,,,199,
MX314,,0.127,negative,filter paper eluate,474,muskox,,Taloyoak,,,,,,,,199,
MX341,,0.054,negative,filter paper eluate,474,muskox,,Taloyoak,,,,,,,,199,
MX214,,0.037,negative,filter paper eluate,476,muskox,,Kugluktuk,,,,,,,,199,
MX424,,no FP,,filter paper eluate,476,muskox,,Victoria Island,,,,,,,,199,
MX431,,no FP,,filter paper eluate,476,muskox,,Victoria Island,,,,,,,,199,
MX433,,0.051,negative,filter paper eluate,476,muskox,,Victoria Island,,,,,,,,199,
MX1,,0.146,negative,filter paper eluate,475,muskox,,Aigaktoon Island,,,,,,,,199,
MX2,,0.079,negative,filter paper eluate,475,muskox,,Aigaktoon Island,,,,,,,,199,
MX3,,0.098,negative,filter paper eluate,475,muskox,,Aigaktoon Island,,,,,,,,199,
MX4,,0.063,negative,filter paper eluate,475,muskox,,Aigaktoon Island,,,,,,,,199,
MX6,,0.386,borderline negative,filter paper eluate,475,muskox,,Aigaktoon Island,,,,,,,,199,
MX7,,0.3,negative,filter paper eluate,475,muskox,,Aigaktoon Island,,,,,,,,199,
MX392,,0.095,negative,filter paper eluate,480,muskox,,Holman/Ulukhaktok,,,,,,,,199,
MX394,,0.118,negative,filter paper eluate,480,muskox,,Holman/Ulukhaktok,,,,,,,,199,
MX395,,0.052,negative,filter paper eluate,480,muskox,,Holman/Ulukhaktok,,,,,,,,199,
MX396,,1.441,positive,filter paper eluate,480,muskox,,Holman/Ulukhaktok,,,,,,,,199,
MX400,,0.029,negative,filter paper eluate,480,muskox,,Holman/Ulukhaktok,,,,,,,,199,
MX397,,0.043,negative,filter paper eluate,480,muskox,,Holman/Ulukhaktok,,,,,,,,199,
MX401,,0.217,negative,filter paper eluate,480,muskox,,Holman/Ulukhaktok,,,,,,,,199,
MX407,,0.033,negative,filter paper eluate,480,muskox,,Holman/Ulukhaktok,,,,,,,,199,
MX439,,0.118,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX446,,0.2,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX448,,0.608,borderline positive,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX449,,0.132,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX450,,0.155,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX451,,0.337,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX510,,0.077,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX511,,0.115,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX512,,0.236,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX513,,0.109,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX514,,0.178,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX515,,no eluate,,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX516,,0.049,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX517,,0.159,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX518,,0.115,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX519,,0.017,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX520,,0.11,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX521,,0.188,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX522,,0.046,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX523,,0.069,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX524,,0.238,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX525,,3.08,positive,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX526,,3.124,positive,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX527,,0.455,borderline negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX528,,no FP,,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX529,,0.597,borderline positive,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX530,,0.196,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX531,,0.13,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX532,,0.226,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX533,,0.094,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX536,,2.876,positive,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX537,,0.077,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX538,,0.197,negative,filter paper eluate,487,muskox,,Kugluktuk,,,,,,,,200,
MX472,,0.357,negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,200,
MX473,,0.277,negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,200,
MX474,,0.567,borderline negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,200,
MX475,,0.153,negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,200,
MX476,,0.488,borderline negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,200,
MX477,,0.209,negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,200,
MX478,,0.564,borderline negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,200,
MX479,,1.194,positive,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,200,
MX480,,0.285,negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,200,
MX481,,0.407,negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,200,
MX482,,0.889,positive,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,200,
MX483,,2.588,positive,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,200,
MX484,,0.128,negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,200,
MX540,,0.702,positive,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,201,
MX541,,1.215,positive,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,201,
MX543,,0.162,negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,201,
MX544,,1.276,positive,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,201,
MX545,,0.208,negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,201,
MX546,,0.073,negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,201,
MX547,,0.134,negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,201,
MX548,,0.098,negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,201,
MX549,,0.889,positive,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,201,
MX550,,0.129,negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,201,
MX551,,0.073,negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,201,
MX553,,0.129,negative,filter paper eluate,489,muskox,,Cambridge Bay,,,,,,,,201,
MX500,,0.091,negative,filter paper eluate,490,muskox,,Ulukhaktok,,,,,,,,201,
MX503,,0.072,negative,filter paper eluate,490,muskox,,Ulukhaktok,,,,,,,,201,
MX485,,0.057,negative,filter paper eluate,490,muskox,,Ulukhaktok,,,,,,,,203,
